	Date	Title	Url
0	2019-01-02 11:57	개성공단·금강산 ‘남북경협주’ 김정은 신년사 효과 볼까	https://finance.naver.com/news/news_read.nhn?article_id=0001482675&office_id=016&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-02 11:57	산타랠리 없었는데…‘1월효과’도 어렵다?	https://finance.naver.com/news/news_read.nhn?article_id=0001482676&office_id=016&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-02 11:27	"제약바이오, 불확실성 털어내고 반등 ‘기지개’"	https://finance.naver.com/news/news_read.nhn?article_id=0001482589&office_id=016&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-02 11:58	줄지않은 연말 대차잔고…증시 예고된 ‘연초 약세장’	https://finance.naver.com/news/news_read.nhn?article_id=0001482677&office_id=016&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-02 11:15	"[초점]""증시 '1월 효과' 없다""…변수는 美정부 정책"	https://finance.naver.com/news/news_read.nhn?article_id=0004071605&office_id=015&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-02 11:11	"코스닥 1월 효과, 올해도 이어질까…'반도체·바이오·엔터주' 추천"	https://finance.naver.com/news/news_read.nhn?article_id=0004154535&office_id=008&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-02 11:07	"[오전시황] 새해 첫 코스피, 기관 ‘팔자’에 2030선 초반까지 ‘털썩’"	https://finance.naver.com/news/news_read.nhn?article_id=0001482553&office_id=016&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-02 8:38	"올해는 펀더멘털 둔화 시기, 조정 역이용에 나서야"	https://finance.naver.com/news/news_read.nhn?article_id=0004154362&office_id=008&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-02 7:51	[굿모닝 증시]황금돼지해에도 '1월 효과' 이어질까	https://finance.naver.com/news/news_read.nhn?article_id=0004386134&office_id=277&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-02 7:23	"""기해년 유망 테마…5G·2차전지·AI·미디어·무인화"""	https://finance.naver.com/news/news_read.nhn?article_id=0004071403&office_id=015&mode=mainnews&type=&date=2019-01-02&page=1
0	2019-01-03 18:25	[채권마감]강세 출발하다 상승세 반납 '혼조세' 마감	https://finance.naver.com/news/news_read.nhn?article_id=0004285109&office_id=018&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 17:31	[외환마감]중국發 위험회피 심리 지속…원·달러 환율 상승	https://finance.naver.com/news/news_read.nhn?article_id=0004285058&office_id=018&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 16:54	[Asia마감]부진한 中경제 지표·애플 경고에 하락 	https://finance.naver.com/news/news_read.nhn?article_id=0004155541&office_id=008&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 16:34	신년 증시 개장 이틀만에 코스피 2000 붕괴…25개월새 최저치	https://finance.naver.com/news/news_read.nhn?article_id=0004155521&office_id=008&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 16:20	새해 두번째 거래일도 코스피 '하락 마감'… 2000선 붕괴 	https://finance.naver.com/news/news_read.nhn?article_id=0004155501&office_id=008&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 16:09	[마켓뷰] 팀 쿡 편지에 2000선 깨진 코스피…반도체주도 줄이어 하락	https://finance.naver.com/news/news_read.nhn?article_id=0000423788&office_id=366&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 11:27	돈 몰리는데 지수는 하락…우울한 中 증시	https://finance.naver.com/news/news_read.nhn?article_id=0001483109&office_id=016&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 11:26	대형주 가치‘흔들’…‘믿을맨’은 콘텐츠株	https://finance.naver.com/news/news_read.nhn?article_id=0001483107&office_id=016&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 11:26	잇단 목표상향…조선주 올해도 ‘함박웃음’?	https://finance.naver.com/news/news_read.nhn?article_id=0001483106&office_id=016&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 11:24	연초부터 우울한 전망…삼성전자·전기·SDI “울고 싶어라”	https://finance.naver.com/news/news_read.nhn?article_id=0001483101&office_id=016&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 11:38	새해 벽두부터 2000선 깨진 코스피… 반등은 언제	https://finance.naver.com/news/news_read.nhn?article_id=0004155265&office_id=008&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 11:22	[초점] 코스피 2000선 아래로 떨어졌다고?…지금이 기회	https://finance.naver.com/news/news_read.nhn?article_id=0004072257&office_id=015&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 8:39	"[월가시각]""새해 기분좋은 출발에도 변동성 공포는 여전"""	https://finance.naver.com/news/news_read.nhn?article_id=0004155061&office_id=008&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 8:30	"'중국 경기부양책' 효과 ""하락세 이어지진 않겠지만…"""	https://finance.naver.com/news/news_read.nhn?article_id=0004155055&office_id=008&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 8:22	[데일리 국제금융시장] 美 첫 거래서 소폭 상승	https://finance.naver.com/news/news_read.nhn?article_id=0003477831&office_id=011&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 7:57	"""새해 첫날 韓증시 하락요인 이미 시장에 반영…추가하락 제한적"""	https://finance.naver.com/news/news_read.nhn?article_id=0004284422&office_id=018&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 7:00	"[굿모닝 증시]코스피 2000 위태…""위험자산 신중·원자재투자 고려"""	https://finance.naver.com/news/news_read.nhn?article_id=0004387060&office_id=277&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 5:14	트럼프의 '입'이 2019년 뉴욕증시 명운 가른다	https://finance.naver.com/news/news_read.nhn?article_id=0004284364&office_id=018&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 5:40	신한지주·현대차·삼성물산…'지주사 쇼핑'에 빠진 기관들	https://finance.naver.com/news/news_read.nhn?article_id=0004284367&office_id=018&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-03 3:09	기업공개 시장 '황금돼지' 몰려온다	https://finance.naver.com/news/news_read.nhn?article_id=0003419606&office_id=023&mode=mainnews&type=&date=2019-01-03&page=1
0	2019-01-04 17:34	중국 비중 큰 IT·철강·화학 '된서리' 주가 '뚝뚝'…실적전망 줄줄이 하향	https://finance.naver.com/news/news_read.nhn?article_id=0004073180&office_id=015&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 17:34	"전문가들, 코스피 시장 전망·투자 전략…""수익보단 손실 축소 집중을"""	https://finance.naver.com/news/news_read.nhn?article_id=0004073178&office_id=015&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 17:32	엔화 급등에…현대차그룹株 '가속 페달'	https://finance.naver.com/news/news_read.nhn?article_id=0004073175&office_id=015&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 17:31	증시 불안감 키우는 외국인 선물매도 폭탄	https://finance.naver.com/news/news_read.nhn?article_id=0003479426&office_id=011&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 17:29	[중국發 '애플쇼크'] IT펀드 직격탄...수익률 한달새 7% '뚝'	https://finance.naver.com/news/news_read.nhn?article_id=0003479418&office_id=011&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 17:19	넥슨 인수설 `텐센트`…주목해야할 해외 투자 종목으로 `부상`	https://finance.naver.com/news/news_read.nhn?article_id=0004283236&office_id=009&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 16:55	"""더 떨어진다"" vs. ""너무 떨어졌다"".. 증시 바닥은 어디?"	https://finance.naver.com/news/news_read.nhn?article_id=0004154995&office_id=014&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 17:20	[채권마감]미국채 하락에도 혼조세 마감	https://finance.naver.com/news/news_read.nhn?article_id=0004285713&office_id=018&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 17:15	"[Asia마감]'애플쇼크'로 운 日, 무역협상 개시에 웃은 中"	https://finance.naver.com/news/news_read.nhn?article_id=0004156050&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 16:56	[마켓뷰] 중국 경기에 울다 웃은 코스피...사흘만에 2010선 탈환	https://finance.naver.com/news/news_read.nhn?article_id=0000423873&office_id=366&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 16:52	"'애플'이 부른 나비효과…코스피, 미·중 무역협상 기대에 반등"	https://finance.naver.com/news/news_read.nhn?article_id=0004156035&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 16:35	[외환마감]中경제 불안심리 완화…원·달러 환율 하락	https://finance.naver.com/news/news_read.nhn?article_id=0004285673&office_id=018&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 16:00	코스피 하루 만에 2000선 회복…기관 2000억 '사자'	https://finance.naver.com/news/news_read.nhn?article_id=0004155991&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 11:21	경기방어주 음식료업종 주가 ‘적신호’	https://finance.naver.com/news/news_read.nhn?article_id=0001483530&office_id=016&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 11:21	넥슨 10조에 팔린다면 ‘정부가 돈방석’	https://finance.naver.com/news/news_read.nhn?article_id=0001483528&office_id=016&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 10:55	[코스피2000 붕괴] 믿었던 연기금이 매도 주도...1900 위협받을수도	https://finance.naver.com/news/news_read.nhn?article_id=0001483493&office_id=016&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 10:10	달러 약세되면 金?…불안해진 투자자들 돈 몰린다	https://finance.naver.com/news/news_read.nhn?article_id=0001483449&office_id=016&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 11:12	[초점] 글로벌 증시 먹구름…코스피 바닥은?	https://finance.naver.com/news/news_read.nhn?article_id=0004072908&office_id=015&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 10:45	새해 들어 코스피 '주르륵'…단기 바닥은 어디?	https://finance.naver.com/news/news_read.nhn?article_id=0004155845&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-04 8:53	"'애플 쇼크' 지속된 증시 ""하방 지지 시험중"""	https://finance.naver.com/news/news_read.nhn?article_id=0004155769&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1
0	2019-01-05 17:09	[데일리 국제금융시장] 파월 '비둘기'에 일제 급등	https://finance.naver.com/news/news_read.nhn?article_id=0003479680&office_id=011&mode=mainnews&type=&date=2019-01-05&page=1
0	2019-01-05 12:15	[펀드와치]중국發 경기둔화 우려에 국내주식형펀드 '직격탄'	https://finance.naver.com/news/news_read.nhn?article_id=0004285907&office_id=018&mode=mainnews&type=&date=2019-01-05&page=1
0	2019-01-05 9:45	"[월가시각]""비둘기 파월 떴지만, 이슈들은 해결되지 않아"""	https://finance.naver.com/news/news_read.nhn?article_id=0004156120&office_id=008&mode=mainnews&type=&date=2019-01-05&page=1
0	2019-01-05 7:39	"[뉴욕마감]뉴욕증시, 고용지표 호조·비둘기 파월에 급등...다우, 3.29%↑"	https://finance.naver.com/news/news_read.nhn?article_id=0004156112&office_id=008&mode=mainnews&type=&date=2019-01-05&page=1
0	2019-01-05 5:27	[유럽증시]美파월의 '비둘기 변신'에..'급등'	https://finance.naver.com/news/news_read.nhn?article_id=0004285782&office_id=018&mode=mainnews&type=&date=2019-01-05&page=1
0	2019-01-06 17:00	[주간 증시 전망] 미·중 차관급 무역협상 촉각.. 4분기 실적개선 종목 주목	https://finance.naver.com/news/news_read.nhn?article_id=0004155526&office_id=014&mode=mainnews&type=&date=2019-01-06&page=1
0	2019-01-06 10:03	[주간증시전망]급락장 불안 확산…미·중 무역협상에 시선집중	https://finance.naver.com/news/news_read.nhn?article_id=0004286040&office_id=018&mode=mainnews&type=&date=2019-01-06&page=1
0	2019-01-06 8:00	[증시풍향계] 삼성전자 실적발표·미중 무역협상에 주목	https://finance.naver.com/news/news_read.nhn?article_id=0010563771&office_id=001&mode=mainnews&type=&date=2019-01-06&page=1
0	2019-01-06 7:00	<뉴욕증시 주간전망> 파월 풋 안도…미·중 무역협상 주목	https://finance.naver.com/news/news_read.nhn?article_id=0010563738&office_id=001&mode=mainnews&type=&date=2019-01-06&page=1
0	2019-01-07 23:49	[뉴욕개장] 소폭 상승 출발…미중 무역회담·셧다운 관망	https://finance.naver.com/news/news_read.nhn?article_id=0003773740&office_id=421&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 18:02	호텔신라에 무슨 일이… 6개월 새 주가 반토막	https://finance.naver.com/news/news_read.nhn?article_id=0004156278&office_id=014&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 18:02	최저임금 관련 무인단말기株 들썩	https://finance.naver.com/news/news_read.nhn?article_id=0004156277&office_id=014&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 18:02	현대오일뱅크·바디프랜드·교보생명… 올해 IPO시장 '풍년'	https://finance.naver.com/news/news_read.nhn?article_id=0004156275&office_id=014&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 17:48	'코스피 2000' 찍으면 쓸어담는 외국인	https://finance.naver.com/news/news_read.nhn?article_id=0004074533&office_id=015&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 17:27	[채권마감]안전자산 선호 후퇴	https://finance.naver.com/news/news_read.nhn?article_id=0004287014&office_id=018&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 17:18	"[Asia마감]무역협상·'비둘기'… 쏟아진 호재, 日·대만 급등"	https://finance.naver.com/news/news_read.nhn?article_id=0004156864&office_id=008&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 16:18	"삼성電, '실적 보릿고개' 넘어 신저가 행진 멈출까 "	https://finance.naver.com/news/news_read.nhn?article_id=0004156802&office_id=008&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 16:16	[외환마감]‘비둘기’ 파월 효과…원·달러 환율 하락	https://finance.naver.com/news/news_read.nhn?article_id=0004286938&office_id=018&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 15:56	[마켓뷰] 美·中 훈풍에 코스피지수 2030선 회복…화학주 강세	https://finance.naver.com/news/news_read.nhn?article_id=0000424009&office_id=366&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 15:54	美 증시 훈풍에 코스피·코스닥 1%대 상승 마감	https://finance.naver.com/news/news_read.nhn?article_id=0004156783&office_id=008&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 11:41	"화학주, 무역 분쟁·국제 유가 반등의 수혜주"	https://finance.naver.com/news/news_read.nhn?article_id=0004156568&office_id=008&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 11:04	"[초점]코스피, 미국발 훈풍에 '강세'…""추가 하락은 제한적"""	https://finance.naver.com/news/news_read.nhn?article_id=0004074173&office_id=015&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 8:59	'비둘기·고용·중국협상' 미국發 호재에 증시 반응은?	https://finance.naver.com/news/news_read.nhn?article_id=0004156430&office_id=008&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 8:49	"[굿모닝 증시]다시 '비둘기' 된 파월…韓 증시, 힘 받을까"	https://finance.naver.com/news/news_read.nhn?article_id=0004389065&office_id=277&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 7:49	"경기둔화 우려 완화..코스피, 2100선 도전 전망"	https://finance.naver.com/news/news_read.nhn?article_id=0004286393&office_id=018&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 6:01	실적 눈높이 낮추는 증권가…수급 공백 더 커지나	https://finance.naver.com/news/news_read.nhn?article_id=0002303986&office_id=119&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 6:06	올해 IPO 활기 되찾나…'대어급' 등판 대기	https://finance.naver.com/news/news_read.nhn?article_id=0010564638&office_id=001&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 6:01	"'50세' 삼성전자, 매출 4,370,000배·고용 2,800배 '폭풍 성장'"	https://finance.naver.com/news/news_read.nhn?article_id=0010564637&office_id=001&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-07 5:31	"""애플쇼크는 예고편""…실적발표 앞둔 국내 IT업계 '심란'"	https://finance.naver.com/news/news_read.nhn?article_id=0010564622&office_id=001&mode=mainnews&type=&date=2019-01-07&page=1
0	2019-01-08 18:52	경남제약 상장폐지 일단 모면…추가 개선기간 1년(종합)	https://finance.naver.com/news/news_read.nhn?article_id=0010568811&office_id=001&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 18:00	코스닥 시총순위 '엎치락뒤치락'	https://finance.naver.com/news/news_read.nhn?article_id=0004156977&office_id=014&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 18:00	"""지금이 바닥"" 정유주 저가 매수세 유입"	https://finance.naver.com/news/news_read.nhn?article_id=0004156975&office_id=014&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 17:58	우울한 실적 시즌…'지뢰밭 장세' 오나	https://finance.naver.com/news/news_read.nhn?article_id=0004075155&office_id=015&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 17:55	美 '윈리조트' 주가로 外人 한국 투자 예측?	https://finance.naver.com/news/news_read.nhn?article_id=0004075148&office_id=015&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 17:45	"[Asia마감]日증시, 3주 만에 최고치… 中은 미중협상 관망"	https://finance.naver.com/news/news_read.nhn?article_id=0004157497&office_id=008&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 17:42	"[증시초점]어닝시즌 신호탄…""당분간 장세 주춤"""	https://finance.naver.com/news/news_read.nhn?article_id=0009000516&office_id=003&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 17:11	[채권마감]이틀 연속 약세	https://finance.naver.com/news/news_read.nhn?article_id=0004287824&office_id=018&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 17:08	[마켓뷰] 사흘만에 흔들린 한국 증시…전자 투톱은 어닝쇼크	https://finance.naver.com/news/news_read.nhn?article_id=0000424139&office_id=366&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 16:40	삼성전자 어닝쇼크+외국인·기관 매도에 증시 하락	https://finance.naver.com/news/news_read.nhn?article_id=0004157450&office_id=008&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 16:29	[외환마감]삼성전자 실적 쇼크…원·달러 환율 상승	https://finance.naver.com/news/news_read.nhn?article_id=0004287759&office_id=018&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 16:18	"""韓 기업 실적 예상보다 더 부진 가능성""…신중한 접근 필요"	https://finance.naver.com/news/news_read.nhn?article_id=0004157421&office_id=008&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 11:05	"[초점]코스피, 무역협상 기대감에도 '하락'…""아직은 변동성 확대 구간"""	https://finance.naver.com/news/news_read.nhn?article_id=0004074845&office_id=015&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 8:30	"[월가시각]""협상테이블에 마주 앉은 美中…"""	https://finance.naver.com/news/news_read.nhn?article_id=0004157044&office_id=008&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 8:12	[데일리 국제금융시장] '미·중 훈풍' 기대에 상승	https://finance.naver.com/news/news_read.nhn?article_id=0003480927&office_id=011&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 8:07	美中 분쟁완화 기대속 실적시즌 맞는 韓증시	https://finance.naver.com/news/news_read.nhn?article_id=0004157027&office_id=008&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 7:45	[굿모닝 증시]미중 무역협상 훈풍…국내 증시도 상승 출발 기대	https://finance.naver.com/news/news_read.nhn?article_id=0004389814&office_id=277&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 6:00	프리 어닝시즌 본격 점화…실적장세 기상도 '흐림'	https://finance.naver.com/news/news_read.nhn?article_id=0002304260&office_id=119&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 6:00	"조선株, IMO 규제 효과···올해 뱃고동 울릴까 "	https://finance.naver.com/news/news_read.nhn?article_id=0002304262&office_id=119&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-08 6:30	'국제 가전쇼 CES' 증시 활력 불어 넣어줄까	https://finance.naver.com/news/news_read.nhn?article_id=0008998713&office_id=003&mode=mainnews&type=&date=2019-01-08&page=1
0	2019-01-09 23:41	[뉴욕개장] 무역협상 타결 기대감 속 나흘째 상승 출발	https://finance.naver.com/news/news_read.nhn?article_id=0003778059&office_id=421&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 17:40	[마켓뷰] '무역분쟁 끝나나'…기대감에 불타오른 코스피	https://finance.naver.com/news/news_read.nhn?article_id=0000424227&office_id=366&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 16:47	[채권마감]이틀 연속 오르다 혼조세 마감	https://finance.naver.com/news/news_read.nhn?article_id=0004288636&office_id=018&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 16:38	[Asia마감] 美中 무역협상 진전 기대에 상승	https://finance.naver.com/news/news_read.nhn?article_id=0004158042&office_id=008&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 16:00	[외환마감]미·중 무역협상 기대감…원·달러 환율 하락	https://finance.naver.com/news/news_read.nhn?article_id=0004288553&office_id=018&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 15:58	팰리세이드 '대박'…바닥치고 시동 거는 현대차 	https://finance.naver.com/news/news_read.nhn?article_id=0004157990&office_id=008&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 15:57	외국인·기관 동반 순매수에 코스피 2060선 회복	https://finance.naver.com/news/news_read.nhn?article_id=0004157989&office_id=008&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 14:19	"현대오일뱅크, 내달 IPO는 일단 `무산`…재도전 나선다"	https://finance.naver.com/news/news_read.nhn?article_id=0004288437&office_id=018&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 13:59	반도체주 대안으로 '음식료품주' 믿어볼까	https://finance.naver.com/news/news_read.nhn?article_id=0004157885&office_id=008&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 11:45	상장폐지에 테마주까지…‘개미지옥’된 스팩	https://finance.naver.com/news/news_read.nhn?article_id=0001485230&office_id=016&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 14:19	"""美주식 저가매수 기회"""	https://finance.naver.com/news/news_read.nhn?article_id=0004391085&office_id=277&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 11:45	이러려고 IPO?… ‘2년차 징크스’ 심화	https://finance.naver.com/news/news_read.nhn?article_id=0001485228&office_id=016&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 11:45	IPO 주관사 ‘짠내나는’ 수수료 왜?	https://finance.naver.com/news/news_read.nhn?article_id=0001485226&office_id=016&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 11:44	‘악마의 배당’…IMM ‘혹독한 회수’ 논란	https://finance.naver.com/news/news_read.nhn?article_id=0001485225&office_id=016&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 11:44	상폐 모면 경남제약의 살 길은?	https://finance.naver.com/news/news_read.nhn?article_id=0001485224&office_id=016&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 11:44	상장폐지 공포에 떠는 코스닥 투자자들	https://finance.naver.com/news/news_read.nhn?article_id=0001485223&office_id=016&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 11:04	"[초점]""코스피, 미중 무역협상 타결 시 안정…실적 악화는 선반영"""	https://finance.naver.com/news/news_read.nhn?article_id=0004075492&office_id=015&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 9:07	"미국에 다가선 北·中, 막힌 국내증시 뚫을까"	https://finance.naver.com/news/news_read.nhn?article_id=0004157661&office_id=008&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 8:28	[굿모닝 증시]미·중 무역협상 타결 기대…코스피 반등 기대감 '솔솔'	https://finance.naver.com/news/news_read.nhn?article_id=0004390670&office_id=277&mode=mainnews&type=&date=2019-01-09&page=1
0	2019-01-09 7:50	"호재에도 꿈쩍않는 코스피…""2050선 저항선 뚫어야 반등전환"""	https://finance.naver.com/news/news_read.nhn?article_id=0004288006&office_id=018&mode=mainnews&type=&date=2019-01-09&page=1
